customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST03914,Male,0,Yes,No,3,Yes,Fiber optic,Month-to-month,Electronic check,110.68,407.27,Yes
CUST03915,Female,0,Yes,Yes,1,Yes,DSL,Month-to-month,Mailed check,60.94,141.79,Yes
CUST03916,Female,0,Yes,No,67,Yes,DSL,Two year,Mailed check,103.68,6961.21,No
CUST03917,Female,1,Yes,Yes,71,Yes,DSL,One year,Electronic check,22.93,1581.48,No
CUST03918,Female,0,Yes,No,3,Yes,DSL,Month-to-month,Mailed check,97.77,299.27,No
CUST03919,Male,0,No,No,49,Yes,Fiber optic,Month-to-month,Mailed check,26.28,1181.46,Yes
CUST03920,Male,1,No,Yes,67,Yes,DSL,Two year,Bank transfer,103.84,6927.89,No
CUST03921,Male,0,No,Yes,55,Yes,Fiber optic,Two year,Electronic check,108.24,5966.52,No
CUST03922,Female,0,Yes,Yes,4,No,DSL,One year,Mailed check,98.6,413.68,No
CUST03923,Male,0,No,Yes,31,Yes,Fiber optic,Month-to-month,Electronic check,102.07,3141.93,No
CUST03924,Female,0,Yes,Yes,66,Yes,Fiber optic,One year,Electronic check,76.15,5029.41,No
CUST03925,Female,0,No,Yes,64,Yes,Fiber optic,Month-to-month,Mailed check,46.49,2924.41,No
CUST03926,Male,1,No,No,31,Yes,DSL,Two year,Bank transfer,84.32,2684.3,No
CUST03927,Male,0,No,Yes,63,Yes,Fiber optic,Month-to-month,Bank transfer,63.95,4101.24,Yes
CUST03928,Male,0,No,No,66,No,DSL,One year,Credit card,20.53,1390.5,No
CUST03929,Female,0,Yes,Yes,31,Yes,DSL,One year,Electronic check,67.68,2084.7,No
CUST03930,Female,0,Yes,No,47,Yes,Fiber optic,One year,Credit card,85.12,3959.46,No
CUST03931,Male,1,No,No,22,Yes,No,Month-to-month,Bank transfer,21.39,512.87,No
CUST03932,Male,1,Yes,Yes,46,Yes,Fiber optic,Month-to-month,Mailed check,82.14,3787.67,Yes
CUST03933,Female,0,Yes,No,58,Yes,Fiber optic,One year,Mailed check,85.25,4894.4,Yes
CUST03934,Male,0,No,No,61,Yes,Fiber optic,Month-to-month,Bank transfer,35.81,2237.33,No
CUST03935,Female,0,Yes,No,46,Yes,No,Month-to-month,Bank transfer,63.11,2880.68,No
CUST03936,Female,0,Yes,Yes,1,Yes,Fiber optic,Two year,Electronic check,116.43,73.24,Yes
CUST03937,Male,0,Yes,Yes,25,No,Fiber optic,Month-to-month,Credit card,108.42,2757.83,No
CUST03938,Male,0,Yes,No,61,Yes,No,One year,Credit card,61.08,3686.45,No
CUST03939,Male,0,No,Yes,14,Yes,DSL,Month-to-month,Bank transfer,54.98,776.01,No
CUST03940,Male,0,No,Yes,45,Yes,DSL,One year,Electronic check,32.41,1522.61,No
CUST03941,Female,0,Yes,No,39,No,Fiber optic,One year,Mailed check,23.52,976.42,No
CUST03942,Female,0,No,No,66,Yes,DSL,One year,Bank transfer,49.75,3300.58,No
CUST03943,Female,0,No,Yes,32,Yes,DSL,Two year,Credit card,114.03,3590.33,No
CUST03944,Male,0,No,Yes,58,Yes,Fiber optic,Month-to-month,Electronic check,115.86,6695.01,Yes
CUST03945,Female,0,Yes,Yes,56,Yes,Fiber optic,One year,Electronic check,101.25,5790.81,No
CUST03946,Male,1,Yes,No,6,Yes,No,One year,Electronic check,55.08,377.87,No
CUST03947,Male,0,No,Yes,67,Yes,DSL,Month-to-month,Credit card,34.36,2290.56,No
CUST03948,Male,0,No,Yes,50,Yes,DSL,Month-to-month,Electronic check,79.55,3914.53,Yes
CUST03949,Male,0,Yes,Yes,38,Yes,DSL,Two year,Mailed check,84.65,3121.7,No
CUST03950,Male,0,No,No,3,Yes,Fiber optic,Month-to-month,Credit card,62.46,248.14,Yes
CUST03951,Male,1,Yes,No,5,Yes,Fiber optic,Month-to-month,Bank transfer,89.16,507.55,Yes
CUST03952,Female,0,No,No,24,Yes,Fiber optic,Month-to-month,Electronic check,94.67,2270.17,No
CUST03953,Male,0,Yes,Yes,54,Yes,DSL,Month-to-month,Credit card,98.31,5288.19,Yes
CUST03954,Female,1,Yes,Yes,34,Yes,Fiber optic,Two year,Bank transfer,70.23,2444.53,No
CUST03955,Female,0,Yes,No,39,Yes,Fiber optic,Month-to-month,Bank transfer,99.16,3793.3,No
CUST03956,Male,0,Yes,Yes,48,Yes,DSL,Month-to-month,Mailed check,22.55,1182.31,No
CUST03957,Male,0,No,Yes,49,Yes,Fiber optic,One year,Bank transfer,88.04,4350.85,No
CUST03958,Male,0,Yes,Yes,34,Yes,Fiber optic,Month-to-month,Mailed check,43.56,1418.39,Yes
CUST03959,Female,0,No,No,7,Yes,No,One year,Credit card,47.05,368.65,No
CUST03960,Male,0,Yes,Yes,18,Yes,Fiber optic,One year,Mailed check,29.13,490.17,No
CUST03961,Female,0,Yes,Yes,70,Yes,Fiber optic,One year,Credit card,39.24,2680.01,No
CUST03962,Male,1,No,No,34,Yes,Fiber optic,One year,Credit card,119.2,4091.93,No
CUST03963,Male,0,No,Yes,51,No,Fiber optic,Month-to-month,Electronic check,61.54,3083.31,Yes
CUST03964,Female,0,No,No,68,Yes,No,Month-to-month,Mailed check,112.78,7602.22,Yes
CUST03965,Female,0,Yes,Yes,14,Yes,DSL,Month-to-month,Credit card,36.29,532.29,No
CUST03966,Male,0,Yes,No,69,Yes,Fiber optic,Month-to-month,Electronic check,40.41,2783.11,Yes
CUST03967,Female,0,No,No,8,No,Fiber optic,Month-to-month,Mailed check,75.78,656.82,Yes
CUST03968,Female,1,Yes,Yes,15,No,Fiber optic,Month-to-month,Mailed check,54.95,809.24,Yes
CUST03969,Female,0,No,Yes,59,Yes,DSL,Month-to-month,Bank transfer,84.39,4959.51,No
CUST03970,Female,0,Yes,No,11,Yes,DSL,Month-to-month,Electronic check,62.2,582.37,No
CUST03971,Female,0,Yes,Yes,20,Yes,DSL,Month-to-month,Bank transfer,101.16,2048.32,No
CUST03972,Male,0,Yes,No,55,No,DSL,Month-to-month,Credit card,63.16,3472.91,No
CUST03973,Male,1,No,Yes,36,Yes,DSL,Month-to-month,Mailed check,77.23,2839.69,Yes
CUST03974,Female,0,Yes,Yes,14,No,Fiber optic,One year,Credit card,52.11,767.54,No
CUST03975,Male,1,No,Yes,58,Yes,Fiber optic,One year,Electronic check,90.4,5259.8,No
CUST03976,Male,0,No,Yes,38,Yes,Fiber optic,One year,Mailed check,85.47,3211.32,No
CUST03977,Female,0,Yes,No,1,Yes,Fiber optic,Two year,Credit card,59.7,38.93,Yes
CUST03978,Male,0,No,No,65,Yes,Fiber optic,One year,Mailed check,47.6,3121.46,No
CUST03979,Female,0,No,Yes,1,No,Fiber optic,One year,Bank transfer,81.41,78.83,Yes
CUST03980,Female,0,Yes,Yes,60,Yes,DSL,Month-to-month,Electronic check,114.32,6930.11,No
CUST03981,Male,0,No,Yes,25,No,DSL,Month-to-month,Electronic check,33.26,897.23,Yes
CUST03982,Female,0,No,Yes,10,Yes,No,One year,Electronic check,99.91,986.58,No
CUST03983,Female,0,Yes,Yes,50,Yes,DSL,Month-to-month,Mailed check,74.3,3719.67,Yes
CUST03984,Female,0,Yes,No,12,Yes,Fiber optic,Month-to-month,Credit card,72.56,831.0,Yes
CUST03985,Female,0,Yes,No,32,Yes,DSL,Month-to-month,Credit card,116.17,3712.33,Yes
CUST03986,Female,1,No,Yes,33,Yes,No,Month-to-month,Electronic check,80.59,2706.96,Yes
CUST03987,Male,0,No,No,26,No,Fiber optic,One year,Mailed check,103.05,2652.11,No
CUST03988,Male,0,Yes,No,42,Yes,Fiber optic,Month-to-month,Mailed check,71.45,2982.55,Yes
CUST03989,Female,0,No,Yes,50,Yes,DSL,Month-to-month,Mailed check,44.99,2191.07,No
CUST03990,Female,0,Yes,No,61,No,DSL,Month-to-month,Credit card,89.45,5428.28,No
CUST03991,Male,0,Yes,No,41,Yes,Fiber optic,One year,Electronic check,112.32,4635.8,Yes
CUST03992,Female,0,Yes,No,57,Yes,No,One year,Credit card,104.12,5922.8,No
CUST03993,Male,0,No,No,2,Yes,Fiber optic,Month-to-month,Bank transfer,39.84,22.1,Yes
CUST03994,Female,1,No,Yes,70,Yes,No,One year,Mailed check,51.69,3628.91,No
CUST03995,Female,0,Yes,No,31,Yes,Fiber optic,Month-to-month,Bank transfer,71.69,2219.82,Yes
CUST03996,Female,0,Yes,No,23,Yes,Fiber optic,One year,Electronic check,77.16,1830.71,No
CUST03997,Female,0,No,No,54,No,Fiber optic,One year,Electronic check,39.38,2119.73,No
CUST03998,Female,0,Yes,Yes,28,Yes,DSL,Two year,Credit card,43.0,1154.25,No
CUST03999,Female,0,No,No,19,Yes,DSL,Month-to-month,Electronic check,95.88,1869.89,No
CUST04000,Female,0,Yes,No,48,Yes,No,Month-to-month,Electronic check,93.03,4416.96,Yes
CUST04001,Male,0,Yes,No,2,No,No,Month-to-month,Credit card,103.92,142.77,Yes
CUST04002,Male,0,No,Yes,11,Yes,Fiber optic,Month-to-month,Credit card,113.29,1194.19,Yes
CUST04003,Male,0,No,Yes,44,Yes,DSL,Month-to-month,Credit card,50.83,2205.98,Yes
CUST04004,Female,0,No,Yes,59,Yes,DSL,Month-to-month,Credit card,105.96,6157.12,Yes
CUST04005,Female,0,No,Yes,59,Yes,No,Month-to-month,Electronic check,86.6,5023.07,No
CUST04006,Female,0,No,Yes,38,Yes,DSL,Two year,Bank transfer,115.78,4438.68,No
CUST04007,Female,1,Yes,No,25,Yes,Fiber optic,Month-to-month,Credit card,47.21,1171.69,No
CUST04008,Female,1,Yes,Yes,21,Yes,DSL,Two year,Electronic check,46.97,978.11,No
CUST04009,Female,0,No,No,42,Yes,Fiber optic,One year,Electronic check,90.43,3795.24,No
CUST04010,Female,0,No,Yes,36,Yes,Fiber optic,Two year,Electronic check,112.84,4090.45,Yes
CUST04011,Male,0,Yes,Yes,9,Yes,DSL,Two year,Electronic check,102.46,881.19,Yes
CUST04012,Female,0,Yes,Yes,12,Yes,DSL,One year,Electronic check,92.7,1140.42,No
CUST04013,Male,0,No,No,10,Yes,No,One year,Credit card,58.73,592.94,No
CUST04014,Male,0,No,No,59,Yes,Fiber optic,Month-to-month,Credit card,91.78,5367.14,Yes
CUST04015,Female,0,Yes,No,5,Yes,Fiber optic,Month-to-month,Mailed check,100.11,531.0,Yes
CUST04016,Female,0,No,Yes,33,Yes,Fiber optic,Two year,Mailed check,95.33,3148.75,No
CUST04017,Male,0,Yes,Yes,69,Yes,DSL,Month-to-month,Credit card,87.68,5997.59,Yes
CUST04018,Male,1,Yes,Yes,63,Yes,DSL,Month-to-month,Credit card,24.71,1508.2,No
CUST04019,Female,0,No,Yes,29,Yes,Fiber optic,One year,Credit card,85.97,2517.12,No
CUST04020,Female,0,Yes,Yes,18,Yes,DSL,Month-to-month,Bank transfer,67.83,1271.66,No
CUST04021,Male,0,Yes,Yes,6,Yes,Fiber optic,One year,Credit card,116.16,711.09,Yes
CUST04022,Female,0,Yes,No,53,Yes,Fiber optic,Month-to-month,Electronic check,80.72,4322.63,Yes
CUST04023,Female,0,No,No,32,No,DSL,One year,Bank transfer,80.82,2647.87,No
CUST04024,Female,0,Yes,Yes,42,Yes,Fiber optic,Month-to-month,Bank transfer,119.41,5003.96,Yes
CUST04025,Male,1,No,No,47,Yes,DSL,Two year,Electronic check,29.36,1388.15,No
CUST04026,Male,0,Yes,No,31,Yes,DSL,Month-to-month,Electronic check,47.63,1510.0,Yes
CUST04027,Male,0,Yes,No,62,Yes,Fiber optic,One year,Mailed check,85.61,5250.46,Yes
CUST04028,Female,0,Yes,Yes,56,Yes,Fiber optic,Month-to-month,Electronic check,51.52,2936.83,No
CUST04029,Female,0,Yes,Yes,11,Yes,DSL,Month-to-month,Credit card,54.62,668.99,Yes
CUST04030,Male,0,Yes,Yes,26,Yes,Fiber optic,Month-to-month,Credit card,109.26,2803.85,Yes
CUST04031,Male,1,No,Yes,27,Yes,Fiber optic,Month-to-month,Mailed check,77.94,2247.87,Yes
CUST04032,Male,1,No,No,57,Yes,DSL,One year,Bank transfer,30.29,1766.26,No
CUST04033,Female,0,Yes,Yes,27,Yes,Fiber optic,Month-to-month,Bank transfer,51.09,1371.8,No
CUST04034,Male,0,No,Yes,59,Yes,No,Month-to-month,Mailed check,27.61,1525.13,No
CUST04035,Male,0,No,Yes,62,Yes,Fiber optic,Month-to-month,Credit card,75.61,4683.23,Yes
CUST04036,Female,0,Yes,No,20,No,DSL,Two year,Mailed check,37.33,767.7,No
CUST04037,Female,1,No,No,3,Yes,Fiber optic,Month-to-month,Credit card,105.71,332.51,Yes
CUST04038,Female,0,No,No,16,Yes,Fiber optic,Month-to-month,Credit card,77.73,1178.15,Yes
CUST04039,Male,0,No,No,44,Yes,DSL,One year,Electronic check,25.94,1108.29,No
CUST04040,Female,0,No,No,30,Yes,DSL,Two year,Mailed check,50.09,1536.71,No
CUST04041,Female,0,Yes,Yes,40,Yes,DSL,Two year,Mailed check,81.63,3294.83,No
CUST04042,Male,1,No,No,65,Yes,DSL,Two year,Credit card,53.55,3527.86,No
CUST04043,Female,0,Yes,No,29,Yes,DSL,Month-to-month,Credit card,71.32,2074.22,No
CUST04044,Male,0,Yes,Yes,30,Yes,Fiber optic,One year,Electronic check,110.94,3326.61,No
CUST04045,Male,0,No,Yes,32,Yes,DSL,One year,Credit card,55.0,1785.58,No
CUST04046,Female,0,Yes,Yes,10,Yes,Fiber optic,Two year,Credit card,53.59,540.62,Yes
CUST04047,Female,0,No,No,51,Yes,Fiber optic,Month-to-month,Bank transfer,101.98,5124.48,Yes
CUST04048,Female,0,Yes,Yes,8,Yes,Fiber optic,Two year,Mailed check,51.88,491.06,Yes
CUST04049,Female,0,No,No,51,Yes,Fiber optic,Month-to-month,Electronic check,27.8,1463.89,Yes
CUST04050,Female,0,No,Yes,36,Yes,DSL,One year,Electronic check,38.09,1392.39,No
CUST04051,Female,0,Yes,No,55,Yes,Fiber optic,Month-to-month,Credit card,114.88,6249.99,Yes
CUST04052,Male,0,No,No,35,Yes,Fiber optic,Month-to-month,Mailed check,113.33,4008.43,Yes
CUST04053,Male,0,No,No,36,Yes,DSL,Month-to-month,Bank transfer,42.48,1507.35,Yes
CUST04054,Female,0,No,No,56,Yes,DSL,Month-to-month,Electronic check,75.35,4261.11,Yes
CUST04055,Male,0,No,Yes,36,Yes,DSL,One year,Credit card,33.74,1241.96,No
CUST04056,Female,0,Yes,Yes,61,Yes,DSL,One year,Mailed check,87.47,5318.68,No
CUST04057,Male,0,Yes,No,62,Yes,DSL,One year,Bank transfer,38.53,2441.46,No
CUST04058,Male,0,Yes,Yes,25,Yes,DSL,Month-to-month,Mailed check,24.98,564.91,No
CUST04059,Male,1,No,No,64,No,DSL,Two year,Electronic check,102.49,6562.17,No
CUST04060,Female,0,Yes,Yes,60,No,Fiber optic,One year,Credit card,52.54,3235.33,No
CUST04061,Male,0,No,Yes,57,Yes,DSL,Month-to-month,Credit card,30.85,1782.78,Yes
CUST04062,Female,0,No,No,70,Yes,Fiber optic,One year,Electronic check,103.39,7282.97,No
CUST04063,Male,0,No,No,52,Yes,Fiber optic,Month-to-month,Electronic check,96.24,5008.45,Yes
CUST04064,Male,0,Yes,Yes,56,Yes,Fiber optic,Month-to-month,Mailed check,88.38,4948.21,No
CUST04065,Male,0,Yes,No,63,No,DSL,Month-to-month,Electronic check,111.12,6939.53,No
CUST04066,Male,0,Yes,Yes,68,Yes,Fiber optic,Month-to-month,Mailed check,68.92,4678.77,Yes
CUST04067,Male,0,Yes,Yes,20,Yes,DSL,Month-to-month,Credit card,32.81,689.89,No
CUST04068,Female,0,No,Yes,54,Yes,Fiber optic,Month-to-month,Bank transfer,26.13,1356.32,Yes
CUST04069,Female,0,Yes,No,1,Yes,Fiber optic,Two year,Credit card,51.84,3.69,Yes
CUST04070,Male,0,Yes,No,10,Yes,DSL,Month-to-month,Credit card,28.68,307.76,Yes
CUST04071,Male,0,Yes,Yes,23,Yes,DSL,Month-to-month,Bank transfer,73.55,1732.99,Yes
CUST04072,Male,0,Yes,No,51,Yes,DSL,Two year,Bank transfer,21.45,1194.7,No
CUST04073,Male,1,No,No,24,No,DSL,Month-to-month,Bank transfer,64.38,1531.41,Yes
CUST04074,Female,0,Yes,Yes,13,Yes,DSL,One year,Credit card,37.85,479.7,No
CUST04075,Male,0,Yes,No,29,Yes,No,Month-to-month,Electronic check,56.83,1689.65,No
CUST04076,Female,1,Yes,No,58,Yes,DSL,Month-to-month,Credit card,87.5,5103.53,Yes
CUST04077,Male,0,No,Yes,43,Yes,Fiber optic,Month-to-month,Electronic check,55.1,2356.39,Yes
CUST04078,Female,0,Yes,No,10,Yes,Fiber optic,Two year,Mailed check,54.13,539.88,No
CUST04079,Male,0,Yes,Yes,31,Yes,Fiber optic,Month-to-month,Credit card,119.08,3660.07,No
CUST04080,Male,1,Yes,No,14,Yes,No,Month-to-month,Bank transfer,91.88,1228.52,Yes
CUST04081,Female,1,No,No,34,Yes,Fiber optic,Two year,Credit card,71.39,2420.5,No
CUST04082,Male,0,No,Yes,17,Yes,Fiber optic,Two year,Credit card,77.94,1401.11,No
CUST04083,Male,0,Yes,Yes,21,Yes,No,Month-to-month,Bank transfer,82.02,1686.49,Yes
CUST04084,Male,0,Yes,No,67,Yes,DSL,One year,Mailed check,22.46,1433.07,No
CUST04085,Female,0,No,Yes,58,Yes,Fiber optic,Month-to-month,Mailed check,28.03,1575.55,Yes
CUST04086,Male,0,No,Yes,8,Yes,Fiber optic,Month-to-month,Mailed check,84.92,705.94,Yes
CUST04087,Male,0,No,No,38,Yes,Fiber optic,Month-to-month,Mailed check,56.45,2166.54,Yes
CUST04088,Female,0,No,Yes,26,Yes,No,Month-to-month,Credit card,25.54,727.58,No
CUST04089,Female,0,No,No,64,Yes,DSL,Month-to-month,Credit card,49.75,3237.08,Yes
CUST04090,Female,0,Yes,No,30,Yes,Fiber optic,Month-to-month,Bank transfer,33.03,1005.78,Yes
CUST04091,Male,0,Yes,Yes,9,Yes,No,Month-to-month,Electronic check,111.63,1037.2,Yes
CUST04092,Male,0,Yes,No,32,Yes,DSL,Month-to-month,Bank transfer,40.29,1251.81,Yes
CUST04093,Male,1,Yes,Yes,11,Yes,Fiber optic,Month-to-month,Mailed check,34.37,412.53,Yes
CUST04094,Female,0,No,No,34,Yes,DSL,Two year,Electronic check,82.62,2803.64,No
CUST04095,Male,0,No,Yes,18,Yes,Fiber optic,One year,Bank transfer,72.19,1341.96,Yes
CUST04096,Male,0,No,Yes,19,Yes,No,Month-to-month,Mailed check,77.59,1495.14,Yes
CUST04097,Female,0,No,No,54,No,DSL,Two year,Electronic check,63.59,3410.19,No
CUST04098,Female,1,No,Yes,37,Yes,DSL,Month-to-month,Electronic check,66.72,2413.62,No
CUST04099,Female,0,Yes,Yes,12,Yes,DSL,Month-to-month,Mailed check,97.88,1149.55,No
CUST04100,Female,0,Yes,Yes,4,No,Fiber optic,Month-to-month,Electronic check,41.99,177.19,Yes
CUST04101,Female,0,Yes,No,43,Yes,Fiber optic,Month-to-month,Bank transfer,59.65,2524.15,Yes
CUST04102,Male,0,Yes,No,27,Yes,DSL,One year,Bank transfer,115.78,3118.42,No
CUST04103,Female,0,Yes,Yes,51,No,DSL,Two year,Bank transfer,39.0,2043.38,No
CUST04104,Male,0,No,Yes,5,Yes,Fiber optic,Month-to-month,Electronic check,49.38,305.65,Yes
CUST04105,Male,0,No,No,6,Yes,Fiber optic,Month-to-month,Electronic check,39.16,258.87,Yes
CUST04106,Female,0,No,No,56,Yes,DSL,Month-to-month,Mailed check,22.05,1302.96,Yes
CUST04107,Female,0,No,No,68,Yes,DSL,Month-to-month,Mailed check,46.98,3131.37,Yes
CUST04108,Female,1,No,Yes,44,Yes,Fiber optic,One year,Electronic check,24.65,1149.48,No
CUST04109,Male,0,Yes,No,15,Yes,Fiber optic,One year,Bank transfer,35.47,464.06,Yes
CUST04110,Female,1,Yes,Yes,42,Yes,No,Month-to-month,Electronic check,56.27,2363.84,Yes
CUST04111,Female,0,Yes,No,11,No,Fiber optic,One year,Credit card,22.07,202.13,Yes
CUST04112,Female,0,No,Yes,11,Yes,Fiber optic,Month-to-month,Bank transfer,95.3,1085.24,Yes
CUST04113,Female,0,No,No,66,Yes,Fiber optic,Two year,Credit card,99.56,6492.66,No
CUST04114,Female,0,No,Yes,27,Yes,No,Month-to-month,Mailed check,61.14,1562.54,No
CUST04115,Male,0,No,No,58,Yes,DSL,One year,Electronic check,118.47,6838.54,No
CUST04116,Male,0,Yes,No,21,Yes,DSL,Month-to-month,Credit card,87.9,1809.64,No
CUST04117,Male,0,No,Yes,21,Yes,DSL,Month-to-month,Electronic check,94.37,1953.22,Yes
CUST04118,Female,0,Yes,No,1,Yes,Fiber optic,One year,Credit card,39.23,5.48,Yes
CUST04119,Female,0,No,No,58,Yes,Fiber optic,Month-to-month,Electronic check,103.74,6051.29,Yes
CUST04120,Female,0,Yes,No,13,Yes,DSL,Two year,Bank transfer,114.5,1484.26,No
CUST04121,Male,0,No,No,6,Yes,Fiber optic,Month-to-month,Mailed check,43.63,339.23,Yes
CUST04122,Female,0,No,Yes,58,Yes,DSL,Two year,Bank transfer,88.65,5153.24,No
CUST04123,Female,0,Yes,Yes,17,Yes,DSL,Two year,Mailed check,94.69,1653.84,No
CUST04124,Female,0,Yes,No,12,Yes,DSL,Month-to-month,Bank transfer,50.52,635.23,Yes
CUST04125,Male,0,No,Yes,52,Yes,Fiber optic,Month-to-month,Mailed check,67.5,3465.09,Yes
CUST04126,Female,0,Yes,Yes,70,Yes,Fiber optic,One year,Bank transfer,29.75,2056.46,Yes
CUST04127,Male,0,No,Yes,52,No,Fiber optic,Month-to-month,Electronic check,37.31,1989.83,Yes
CUST04128,Female,0,No,Yes,37,Yes,No,Two year,Bank transfer,26.16,879.11,No
CUST04129,Male,0,Yes,Yes,3,Yes,Fiber optic,Month-to-month,Credit card,76.02,252.39,Yes
CUST04130,Male,0,No,No,8,Yes,Fiber optic,One year,Credit card,82.53,651.33,Yes
CUST04131,Male,0,No,Yes,10,Yes,DSL,Month-to-month,Electronic check,111.61,1078.86,No
CUST04132,Female,0,Yes,No,47,Yes,DSL,One year,Electronic check,74.22,3475.03,No
CUST04133,Female,0,No,Yes,41,Yes,DSL,Month-to-month,Electronic check,46.06,1969.48,Yes
CUST04134,Male,0,No,No,64,Yes,Fiber optic,One year,Credit card,25.95,1574.61,No
CUST04135,Male,0,No,No,42,Yes,DSL,Month-to-month,Bank transfer,108.5,4496.07,Yes
CUST04136,Female,1,No,No,43,Yes,DSL,Month-to-month,Electronic check,67.89,2822.37,No
CUST04137,Female,0,Yes,Yes,9,Yes,Fiber optic,Two year,Bank transfer,93.73,821.67,Yes
CUST04138,Male,0,Yes,Yes,14,Yes,DSL,One year,Mailed check,21.46,269.21,No
CUST04139,Female,0,Yes,No,4,Yes,Fiber optic,Two year,Bank transfer,68.81,283.27,Yes
CUST04140,Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Bank transfer,52.57,81.17,Yes
CUST04141,Female,0,Yes,Yes,1,Yes,DSL,One year,Credit card,23.03,45.58,No
CUST04142,Female,0,Yes,Yes,65,Yes,DSL,One year,Bank transfer,97.57,6302.66,No
CUST04143,Male,1,Yes,No,46,Yes,DSL,One year,Credit card,71.29,3384.21,No
CUST04144,Female,0,No,Yes,59,Yes,DSL,Month-to-month,Mailed check,53.32,3176.63,No
CUST04145,Female,0,Yes,Yes,7,Yes,Fiber optic,Month-to-month,Credit card,100.58,729.84,Yes
CUST04146,Male,1,Yes,Yes,66,Yes,Fiber optic,Two year,Mailed check,64.69,4300.87,Yes
CUST04147,Male,1,No,Yes,15,No,DSL,Month-to-month,Mailed check,20.35,252.95,No
CUST04148,Female,0,No,Yes,47,Yes,DSL,Two year,Electronic check,114.44,5366.34,No
CUST04149,Female,1,No,Yes,40,Yes,Fiber optic,Month-to-month,Bank transfer,45.57,1812.63,Yes
CUST04150,Female,0,No,No,42,Yes,DSL,Two year,Bank transfer,103.06,4304.92,No
CUST04151,Female,1,No,No,51,Yes,DSL,One year,Electronic check,101.64,5166.28,No
CUST04152,Male,0,No,No,35,Yes,Fiber optic,One year,Electronic check,36.24,1309.86,No
CUST04153,Male,0,Yes,No,41,No,Fiber optic,Month-to-month,Bank transfer,67.4,2760.46,Yes
CUST04154,Male,0,Yes,No,57,Yes,Fiber optic,Two year,Electronic check,24.02,1384.12,No
CUST04155,Female,0,No,No,38,Yes,Fiber optic,Month-to-month,Electronic check,55.46,2023.04,Yes
CUST04156,Female,0,No,Yes,8,Yes,DSL,One year,Mailed check,93.1,657.38,No
CUST04157,Female,0,Yes,Yes,63,Yes,Fiber optic,Month-to-month,Electronic check,43.71,2706.53,Yes
CUST04158,Female,0,No,No,4,Yes,DSL,One year,Electronic check,31.71,208.81,Yes
CUST04159,Male,0,No,No,48,Yes,Fiber optic,Two year,Credit card,70.71,3494.51,No
CUST04160,Male,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Bank transfer,73.7,3881.55,Yes
CUST04161,Female,0,No,Yes,38,Yes,DSL,One year,Credit card,87.58,3308.32,No
CUST04162,Male,0,No,Yes,5,Yes,DSL,Month-to-month,Electronic check,95.91,500.88,Yes
CUST04163,Female,0,Yes,Yes,70,Yes,DSL,Two year,Electronic check,89.58,6333.71,No
CUST04164,Female,1,Yes,Yes,24,Yes,DSL,Two year,Credit card,104.54,2601.68,No
CUST04165,Male,0,Yes,No,17,No,DSL,Month-to-month,Electronic check,42.29,661.43,No
CUST04166,Female,0,Yes,No,26,Yes,Fiber optic,Month-to-month,Mailed check,76.98,2011.69,Yes
CUST04167,Female,0,Yes,No,3,Yes,No,One year,Credit card,56.01,151.9,Yes
CUST04168,Male,0,No,No,2,No,DSL,Month-to-month,Credit card,116.21,261.72,Yes
CUST04169,Female,0,No,Yes,2,Yes,DSL,Month-to-month,Bank transfer,64.03,130.67,Yes
CUST04170,Female,0,No,Yes,22,Yes,DSL,Month-to-month,Credit card,115.97,2501.32,No
CUST04171,Male,0,No,No,71,Yes,DSL,Month-to-month,Mailed check,96.91,6900.35,Yes
CUST04172,Female,0,No,Yes,4,Yes,DSL,Month-to-month,Electronic check,91.85,332.57,Yes
CUST04173,Male,0,Yes,Yes,38,Yes,Fiber optic,Month-to-month,Credit card,69.16,2626.31,Yes
CUST04174,Female,0,No,Yes,70,Yes,DSL,Month-to-month,Credit card,64.34,4504.43,Yes
CUST04175,Male,1,No,Yes,52,No,No,One year,Bank transfer,72.65,3862.15,No
CUST04176,Male,0,No,No,31,Yes,Fiber optic,Month-to-month,Bank transfer,49.36,1546.19,Yes
CUST04177,Male,0,No,Yes,26,Yes,Fiber optic,Month-to-month,Electronic check,110.45,2867.24,Yes
CUST04178,Female,0,No,No,36,Yes,DSL,One year,Credit card,99.43,3615.69,No
CUST04179,Male,0,Yes,Yes,26,Yes,Fiber optic,Two year,Mailed check,100.14,2559.43,Yes
CUST04180,Male,0,No,Yes,28,Yes,Fiber optic,Month-to-month,Electronic check,63.32,1778.01,No
CUST04181,Male,0,No,No,5,Yes,DSL,One year,Mailed check,27.11,167.27,No
CUST04182,Male,1,No,No,18,Yes,DSL,One year,Credit card,88.31,1619.02,No
CUST04183,Male,0,No,Yes,15,Yes,No,Month-to-month,Electronic check,57.44,835.12,No
CUST04184,Female,0,No,Yes,57,Yes,DSL,Month-to-month,Bank transfer,107.04,6119.48,Yes
CUST04185,Female,0,No,No,5,Yes,Fiber optic,Month-to-month,Bank transfer,98.03,524.17,Yes
CUST04186,Female,0,Yes,Yes,37,Yes,DSL,One year,Mailed check,34.53,1232.35,No
